Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/25  15:00:00,266.864543449,20.8465143038,158.039109272,0.0,44.73757,40.636785,6.0911032077,0.0,3.20568,2.8854232077
 07/25  16:00:00,276.071631194,26.4965697185,161.592624795,0.0,44.73757,40.636785,6.09165590722,0.000544889164008,3.20568,2.88543101806
 07/25  17:00:00,257.178912818,26.2128033634,161.014688512,0.0,44.73757,22.606085,6.09111882098,0.0,3.20568,2.88543882098
 07/25  18:00:00,162.144669841,7.52053834074,84.6710013389,0.0,44.73757,22.606085,6.09583030321,0.0,3.20568,2.89015030321
 07/25  19:00:00,155.734083709,7.52053834074,78.2703786484,0.0,44.73757,22.606085,8.97203824474,0.0,3.20568,5.76635824474
 07/25  20:00:00,127.908792243,7.52053834074,73.7238360955,0.0,15.863942322,22.606085,6.09729895487,0.0,3.20568,2.89161895487
 07/25  21:00:00,72.9328667764,3.55748247368,20.5434163677,0.0,15.863942322,22.030085,8.9691718602,0.0,3.20568,5.7634918602
 07/25  22:00:00,74.6309840576,3.89657367158,21.908923933,0.0,15.863942322,22.030085,6.09232131659,0.0,3.20568,2.88664131659
 07/25  23:00:00,62.561433049,2.2965886824,10.7515842369,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/25  24:00:00,54.0618536649,0.406437850536,4.85809507952,0.0,15.863942322,22.030085,6.08872893321,0.0,3.20568,2.88304893321
 07/26  01:00:00,50.4543449786,0.131997046266,1.54477863423,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/26  02:00:00,48.764198775,0.0,0.0,0.0,15.863942322,22.030085,6.08868867284,0.0,3.20568,2.88300867284
 07/26  03:00:00,48.7510378835,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/26  04:00:00,49.0312412779,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/26  05:00:00,48.9866233446,0.0,0.0,0.0,15.863942322,22.030085,6.08864981091,0.0,3.20568,2.88296981091
 07/26  06:00:00,101.431873946,7.52053834074,47.2417523362,0.0,15.863942322,22.606085,3.23250211526,0.00682211526329,3.20568,0.02
 07/26  07:00:00,112.561953263,7.57545714533,64.1380101104,0.0,15.863942322,22.606085,6.13376100759,0.0424750183208,3.20568,2.88560598927
 07/26  08:00:00,181.965761156,8.59806335082,84.2988743823,0.0,44.73757,41.8366005,18.9140119656,0.0,16.0284,2.88561196563
 07/26  09:00:00,197.503786108,9.03725004302,99.3787777608,0.0,44.73757,41.8366005,16.0484,0.0,16.0284,0.02
 07/26  10:00:00,215.571460611,9.4465403289,114.214992698,0.0,44.73757,44.63617,26.9282180111,0.0,24.0426,2.88561801114
 07/26  11:00:00,234.216238427,10.1005604016,131.4811084,0.0,44.73757,44.63617,26.9282240879,0.0,24.0426,2.88562408789
 07/26  12:00:00,252.030588632,11.1251449237,148.946741587,0.0,44.73757,44.63617,26.9282301748,0.0,24.0426,2.88563017475
 07/26  13:00:00,266.734298591,16.525844315,161.030241291,0.0,44.73757,41.8366005,16.0484,0.0,16.0284,0.02
 07/26  14:00:00,279.55550729,24.5346485178,165.836097504,0.0,44.73757,41.8366005,18.9140362625,0.0,16.0284,2.88563626249
 07/26  15:00:00,282.643538745,26.6957363726,167.963698123,0.0,44.73757,40.636785,6.09132234873,0.0,3.20568,2.88564234873
 07/26  16:00:00,284.565451712,26.8315675051,169.750260327,0.0,44.73757,40.636785,6.0910403541,0.0,3.20568,2.8853603541
 07/26  17:00:00,263.478464118,26.3897698981,167.135119029,0.0,44.73757,22.606085,6.09104670752,0.0,3.20568,2.88536670752
 07/26  18:00:00,174.483930759,7.52168503828,97.0067903864,0.0,44.73757,22.606085,6.0957525242,0.0,3.20568,2.8900725242
 07/26  19:00:00,173.211708861,7.52507388485,95.4063622183,0.0,44.73757,22.606085,8.97187463795,0.0,3.20568,5.76619463795
 07/26  20:00:00,143.733916312,7.52053834074,89.234393017,0.0,15.863942322,22.606085,6.0972160381,0.0,3.20568,2.8915360381
 07/26  21:00:00,78.1358544825,4.32234854051,24.7485922809,0.0,15.863942322,22.030085,8.96923725918,0.0,3.20568,5.76355725918
 07/26  22:00:00,76.8088538931,4.06343240094,23.923741946,0.0,15.863942322,22.030085,6.09233841003,0.0,3.20568,2.88665841003
 07/26  23:00:00,70.0604631881,2.73057696163,17.8228407776,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/26  24:00:00,55.7135107688,1.37581217953,5.54236367389,0.0,15.863942322,22.030085,6.08872683233,0.0,3.20568,2.88304683233
 07/27  01:00:00,48.7848806065,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/27  02:00:00,48.7702368948,0.0,0.0,0.0,15.863942322,22.030085,6.08860477233,0.0,3.20568,2.88292477233
 07/27  03:00:00,48.7584044161,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/27  04:00:00,49.0451319402,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/27  05:00:00,49.0005594306,0.0,0.0,0.0,15.863942322,22.030085,6.08872609653,0.0,3.20568,2.88304609653
 07/27  06:00:00,97.6552266262,7.52053834074,43.4615970277,0.0,15.863942322,22.606085,3.23335941038,0.00767941038496,3.20568,0.02
 07/27  07:00:00,103.127910886,7.56833879871,54.7300056802,0.0,15.863942322,22.606085,6.13581807899,0.0446199705009,3.20568,2.88551810849
 07/27  08:00:00,172.58457462,8.69518443104,74.8231937849,0.0,44.73757,41.8366005,18.9139228414,0.0,16.0284,2.88552284142
 07/27  09:00:00,190.336382441,9.1911914669,92.0454629886,0.0,44.73757,41.8366005,16.0484,0.0,16.0284,0.02
 07/27  10:00:00,212.048348358,9.79972440034,110.313286613,0.0,44.73757,44.63617,26.928127638,0.0,24.0426,2.88552763796
 07/27  11:00:00,236.636145959,10.6376993345,133.333040251,0.0,44.73757,44.63617,26.928132464,0.0,24.0426,2.88553246399
 07/27  12:00:00,259.590058698,11.9892771559,155.619377697,0.0,44.73757,44.63617,26.9281373001,0.0,24.0426,2.88553730011
 07/27  13:00:00,271.858049428,17.2745075251,165.400106838,0.0,44.73757,41.8366005,16.0484,0.0,16.0284,0.02
 07/27  14:00:00,283.618431922,24.4533277492,169.981633,0.0,44.73757,41.8366005,18.914864478,0.000922340204364,16.0284,2.88554213782
 07/27  15:00:00,290.553211395,26.737955061,175.832515413,0.0,44.73757,40.636785,6.09173279033,0.000505815276202,3.20568,2.88554697505
 07/27  16:00:00,290.191414932,26.9242623677,175.284893832,0.0,44.73757,40.636785,6.09193679174,0.000704990647734,3.20568,2.88555180109
 07/27  17:00:00,266.816825508,26.5220093921,170.344858703,0.0,44.73757,22.606085,3.22734335418,0.00166335417975,3.20568,0.02
 07/27  18:00:00,170.167353529,7.52104264196,92.6948056056,0.0,44.73757,22.606085,8.96587122275,0.0,3.20568,5.76019122275
 07/27  19:00:00,166.546234068,7.52124185439,88.7452301954,0.0,44.73757,22.606085,8.97165497667,0.0,3.20568,5.76597497667
 07/27  20:00:00,133.590944069,7.52053834074,79.1392458652,0.0,15.863942322,22.606085,6.09710491179,0.0,3.20568,2.89142491179
 07/27  21:00:00,78.6593788535,4.37825811255,25.2514794162,0.0,15.863942322,22.030085,8.96867233441,0.0,3.20568,5.76299233441
 07/27  22:00:00,81.4383176556,4.51634340598,28.0940377509,0.0,15.863942322,22.030085,6.09222393721,0.0,3.20568,2.88654393721
 07/27  23:00:00,72.6988531839,3.59501567087,19.5769672004,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/27  24:00:00,67.6685310439,2.70538822391,16.1546768627,0.0,15.863942322,22.030085,6.08869685061,0.0,3.20568,2.88301685061
