Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/02  12:00:00,36.3207757648,2.1625839649,9.84220095571,0.0,3.71167865564,18.077,38.3261096135,0.0,36.0132,2.31290961348
 07/02  13:00:00,35.3911032403,2.1625839649,9.24824346185,0.0,3.71167865564,18.077,34.3976477845,0.0,31.51155,2.88609778451
 07/02  14:00:00,27.0923380335,2.1625839649,5.99766195861,0.0,3.71167865564,13.077,22.7466298378,0.0,21.0077,1.73892983783
 07/02  15:00:00,27.964067882,2.1625839649,6.85490061424,0.0,3.71167865564,13.077,21.2459798064,0.0,19.50715,1.73882980637
 07/02  16:00:00,30.2321426663,2.1625839649,9.07697730833,0.0,3.71167865564,13.077,24.8200564415,0.0,22.50825,2.31180644153
 07/02  17:00:00,35.5689470869,2.1625839649,9.40604683106,0.0,3.71167865564,18.077,27.8216922936,0.0,25.50935,2.31234229357
 07/02  18:00:00,36.0641159168,2.1625839649,9.90502103407,0.0,3.71167865564,18.077,28.396902849,0.0,25.50935,2.88755284898
 07/02  19:00:00,35.8533551109,2.1625839649,9.49638999762,0.0,3.71167865564,18.077,28.3969091098,0.0,25.50935,2.88755910981
 07/02  20:00:00,30.4752917071,2.1625839649,7.89596338545,0.0,3.71167865564,13.077,25.3943595779,0.0,22.50825,2.88610957794
 07/02  21:00:00,30.6538286348,2.1625839649,6.96513046562,0.0,3.71167865564,13.077,23.8952226151,0.0,21.0077,2.8875226151
 07/02  22:00:00,29.6677465085,2.1625839649,6.1313539605,0.0,3.71167865564,13.077,20.3194167383,0.0,18.0066,2.31281673827
 07/02  23:00:00,29.7953644806,2.1625839649,5.11257153516,0.0,3.71167865564,13.077,4.16619138046,0.0,3.0011,1.16509138046
 07/02  24:00:00,17.3805562701,2.1625839649,3.06201775047,0.0,1.85583932782,5.577,4.73916836624,0.0,3.0011,1.73806836624
 07/03  01:00:00,10.0114154105,0.0,0.0,0.0,0.618613109274,5.0,3.59318669916,0.0,3.0011,0.592086699162
 07/03  02:00:00,10.0220283557,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/03  03:00:00,10.026437975,0.0,0.0,0.0,0.618613109274,5.0,3.5931667599,0.0,3.0011,0.592066759896
 07/03  04:00:00,10.2118222983,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/03  05:00:00,16.4006984079,2.1625839649,2.18620189165,0.0,1.85583932782,5.577,5.09372266994,0.0,4.50165,0.592072669943
 07/03  06:00:00,29.978403685,2.1625839649,3.18760228991,0.0,3.71167865564,18.077,14.0972757866,0.0,13.50495,0.592325786605
 07/03  07:00:00,31.0637733153,2.1625839649,4.9796372522,0.0,3.71167865564,18.077,25.0438123135,0.0,21.0077,4.03611231352
 07/03  08:00:00,26.2256175085,2.1625839649,5.12524845009,0.0,3.71167865564,13.077,17.8939584692,0.0,15.0055,2.88845846922
 07/03  09:00:00,27.1427226549,2.1625839649,6.02056542828,0.0,3.71167865564,13.077,17.8924293288,0.0,15.0055,2.88692932884
 07/03  10:00:00,34.6685997484,2.1625839649,8.52301969084,0.0,3.71167865564,18.077,35.3250496714,0.0,33.0121,2.31294967136
 07/03  11:00:00,38.443890274,2.1625839649,11.1794051395,0.0,3.71167865564,18.077,43.4014649106,0.0,40.51485,2.88661491059
 07/03  12:00:00,38.9745684063,2.1625839649,12.4473884519,0.0,3.71167865564,18.077,38.3258565152,0.0,36.0132,2.31265651523
 07/03  13:00:00,39.0341423624,2.1625839649,12.8424313997,0.0,3.71167865564,18.077,33.8237957595,0.0,31.51155,2.31224575952
 07/03  14:00:00,33.9062897338,2.1625839649,12.7007101886,0.0,3.71167865564,13.077,23.3186323623,0.0,21.0077,2.31093236227
 07/03  15:00:00,33.7671573888,2.1625839649,12.5564772214,0.0,3.71167865564,13.077,21.2458178688,0.0,19.50715,1.73866786881
 07/03  16:00:00,33.3271347861,2.1625839649,12.1167168067,0.0,3.71167865564,13.077,24.2470466067,0.0,22.50825,1.73879660668
 07/03  17:00:00,39.1781586778,2.1625839649,12.9722863451,0.0,3.71167865564,18.077,27.8220889478,0.0,25.50935,2.31273894779
 07/03  18:00:00,39.2434601626,2.1625839649,13.0442655285,0.0,3.71167865564,18.077,28.9713469236,0.0,25.50935,3.46199692365
 07/03  19:00:00,38.9111011617,2.1625839649,12.5089441937,0.0,3.71167865564,18.077,28.9723649461,0.0,25.50935,3.46301494614
 07/03  20:00:00,33.5076648399,2.1625839649,10.8757163682,0.0,3.71167865564,13.077,25.9692383611,0.0,22.50825,3.46098836106
 07/03  21:00:00,33.6018280121,2.1625839649,9.87340417013,0.0,3.71167865564,13.077,23.8956621423,0.0,21.0077,2.8879621423
 07/03  22:00:00,32.4548539229,2.1625839649,8.88554986859,0.0,3.71167865564,13.077,20.8930527841,0.0,18.0066,2.88645278414
 07/03  23:00:00,31.9941421901,2.1625839649,7.28530312594,0.0,3.71167865564,13.077,4.7392362695,0.0,3.0011,1.7381362695
 07/03  24:00:00,19.1798158466,2.1625839649,4.8321862734,0.0,1.85583932782,5.577,4.1662692359,0.0,3.0011,1.1651692359
 07/04  01:00:00,10.0315927948,0.0,0.0,0.0,0.618613109274,5.0,3.5931843064,0.0,3.0011,0.592084306398
 07/04  02:00:00,10.0421768464,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
