Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/20  16:00:00,81.1189564268,7.21991452326,27.7198776555,0.0,18.7433767983,27.431320555,23.7862072591,0.0,18.025,5.76120725915
 04/20  17:00:00,94.2370348825,7.55942650144,28.3102059527,0.0,17.6635504202,40.6971502883,5.77158664098,0.0,0.0,5.77158664098
 04/20  18:00:00,100.587058546,7.75570315869,27.959155701,0.0,27.5259009287,37.3340067412,11.5748230861,0.0,0.0,11.5748230861
 04/20  19:00:00,103.79691423,7.8406788348,26.87472025,0.0,33.8341110165,33.3544677425,5.78095587687,0.0,0.0,5.78095587687
 04/20  20:00:00,116.342336446,7.96917143086,25.4854869201,0.0,36.5179666069,38.8247702939,11.5421450798,0.0,0.0,11.5421450798
 04/20  21:00:00,109.534436345,7.94742386302,24.2143278316,0.0,32.965339924,36.8579353714,11.5847434919,0.0,0.0,11.5847434919
 04/20  22:00:00,81.0343178655,7.44428128872,19.764542074,0.0,25.6355707503,20.6438685092,5.78719573488,0.0,0.0,5.78719573488
 04/20  23:00:00,57.251170189,7.0021260071,15.9765596933,0.0,15.0252895274,11.7056064465,5.76659561944,0.0,0.0,5.76659561944
 04/20  24:00:00,49.9220626587,6.79235902806,13.8829711641,0.0,11.6412384099,10.0650221343,5.76148000858,0.0,0.0,5.76148000858
 04/21  01:00:00,46.9207815716,6.66148519766,12.5732751146,0.0,10.0992000411,10.047477231,0.02,0.0,0.0,0.02
 04/21  02:00:00,43.5415649487,6.52827205926,11.1868224439,0.0,8.25718729233,10.0299323277,5.75604602766,0.0,0.0,5.75604602766
 04/21  03:00:00,42.2757774893,6.42761109777,10.0217023922,0.0,8.25718729233,10.0299323277,0.02,0.0,0.0,0.02
 04/21  04:00:00,43.2389139549,6.37026995406,9.43556512377,0.0,8.25718729233,11.6354268332,5.76136454392,0.0,0.0,5.76136454392
 04/21  05:00:00,51.0652283671,6.38755415195,9.66492253279,0.0,12.1011305571,15.3678112995,5.77645335806,0.0,0.0,5.77645335806
 04/21  06:00:00,83.4571637586,6.93627101372,13.8638431771,0.0,19.7275818095,37.2640762949,11.5854479908,0.0,0.0,11.5854479908
 04/21  07:00:00,100.477632173,7.33836145474,17.5300852782,0.0,24.3117294858,51.2795993405,17.4296967171,0.0,0.0,17.4296967171
 04/21  08:00:00,88.0163713758,6.84976231557,16.8325009556,0.0,23.6694662846,40.6342015617,23.4668940812,0.0,0.0,23.4668940812
