Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/04  08:00:00,403.947753359,35.8147074875,133.832783791,0.0,57.6566862989,112.030105488,611.221597487,50.8114879557,33.3212,527.088909531
 11/04  09:00:00,362.676655253,36.3631157113,138.672044547,0.0,57.6566862989,83.6599452969,476.868696352,31.7682944449,66.8089,378.291501907
 11/04  10:00:00,309.22167767,36.4599317442,139.065384856,0.0,42.6918050922,68.9656133826,390.404339014,18.7367127015,83.4695,288.198126313
 11/04  11:00:00,302.759133298,36.5311855886,140.699499571,0.0,34.9340096728,67.7198543238,330.286282396,12.8047840877,83.4695,234.011998308
 11/04  12:00:00,302.30497423,36.6503404613,140.776835111,0.0,34.9340096728,67.7198543238,263.800617033,9.85179621085,83.4695,170.479320822
 11/04  13:00:00,292.594549187,36.715817171,140.61586957,0.0,34.9340096728,57.9733543238,250.429463854,7.93333417406,75.1392,167.35692968
 11/04  14:00:00,292.64477531,36.7411293807,140.716846559,0.0,34.9340096728,57.9733543238,243.444302903,10.6130238129,66.8089,166.02237909
 11/04  15:00:00,292.963676268,36.6808791669,141.291318887,0.0,34.9340096728,57.9733543238,260.286298459,15.1706317832,75.1392,169.976466676
 11/04  16:00:00,304.95348153,36.3499974218,124.69835992,0.0,34.9340096728,62.9068543238,246.272368195,24.2709370722,91.7998,130.201631122
 11/04  17:00:00,297.117783735,35.8099981531,81.7696683201,0.0,34.9340096728,72.2186844194,250.541788504,45.6094863023,49.9818,154.950502202
 11/04  18:00:00,385.123757961,35.8723856591,95.0364400771,0.0,87.0357390804,86.2600435998,306.896199289,60.8951661173,49.9818,196.019233172
 11/04  19:00:00,397.945638185,35.792059632,113.175685954,0.0,102.000620287,77.6748002752,360.307169635,71.252514323,33.3212,255.733455312
 11/04  20:00:00,421.297675267,35.7886361787,125.221979964,0.0,102.000620287,88.9820225341,349.877401797,68.746006303,33.3212,247.810195494
