Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/23  18:00:00,415.3576172,36.0121810318,140.622090742,0.0,77.122965704,86.2600435998,324.02019278,3.3056861263,49.9818,270.732706653
 10/23  19:00:00,433.846124812,36.0690977758,141.127492996,0.0,102.647051061,80.1663183927,234.896870017,3.72333107648,33.3212,197.85233894
 10/23  20:00:00,457.232948193,36.0415733187,140.247359494,0.0,115.40909374,92.7192997104,241.803182284,4.03900243847,33.3212,204.442979846
 10/23  21:00:00,431.519845944,36.0986232538,138.48657817,0.0,102.647051061,94.1340635361,323.918978759,5.42380463994,24.9909,293.504274119
 10/23  22:00:00,367.134311073,36.1300438583,140.654193423,0.0,77.122965704,65.871452062,253.096158838,14.9393638099,16.6606,221.496195028
 10/23  23:00:00,281.814704333,36.0354024549,123.415579697,0.0,38.286128036,48.4199368926,163.72757131,29.717284905,8.3303,125.679986405
 10/23  24:00:00,195.832565112,33.3680239592,78.9010776385,0.0,25.5240853573,30.610668775,139.612216234,41.6441852784,3.33212,94.6359109558
 10/24  01:00:00,137.354336532,30.955271254,32.0650969697,0.0,19.418418834,29.3649097162,128.903353417,51.7292133757,3.33212,73.8420200416
 10/24  02:00:00,187.706869584,33.3680239592,85.2566888783,0.0,12.7620426787,28.1191506574,129.635813671,52.4525517945,3.33212,73.8511418768
 10/24  03:00:00,121.50167953,30.955271254,24.1179942443,0.0,12.7620426787,28.1191506574,132.064948134,48.8821818483,3.33212,79.8506462857
 10/24  04:00:00,184.086681023,33.3680239592,74.3578238981,0.0,12.7620426787,28.1191506574,141.059507818,42.9011585169,3.33212,94.8262293007
 10/24  05:00:00,215.19655422,33.3680239592,77.7376514345,0.0,25.5240853573,30.610668775,215.835720462,36.866271661,8.3303,170.639148801
 10/24  06:00:00,323.538974663,33.8505745002,87.2535196396,0.0,51.0481707146,78.1489452969,346.264614232,32.1236539329,16.6606,297.480360299
 10/24  07:00:00,416.188287231,35.7953977952,127.022529963,0.0,64.3609230253,109.708623606,459.952353887,41.2734786165,24.9909,393.68797527
 10/24  08:00:00,341.89251105,35.7832905597,107.523417797,0.0,51.0481707146,80.7689615957,388.605577151,50.384998417,33.3212,304.899378734
 10/24  09:00:00,318.674405743,36.3754960982,112.575970608,0.0,51.0481707146,71.0224615957,349.529775742,53.23958128,66.8089,229.481294463
 10/24  10:00:00,272.395720842,36.4641528355,114.872078211,0.0,32.1804615127,65.7244621605,317.314954322,46.9390998439,83.4695,186.906354478
 10/24  11:00:00,280.159071873,36.5172958907,121.825866403,0.0,32.1804615127,65.7244621605,251.671516953,30.1568546699,83.4695,138.045162283
 10/24  12:00:00,292.149275924,36.5588374234,134.347167884,0.0,32.1804615127,65.7244621605,231.769782301,16.5640777993,83.4695,131.736204502
 10/24  13:00:00,290.131793629,36.5955188855,141.881039596,0.0,32.1804615127,55.9779621605,221.649857918,9.22135699794,75.1392,137.28930092
 10/24  14:00:00,289.591793612,36.6275227796,141.215090167,0.0,32.1804615127,55.9779621605,209.458352662,5.2891801743,66.8089,137.360272487
 10/24  15:00:00,289.303371831,36.6590652443,140.80470554,0.0,32.1804615127,55.9779621605,208.529309515,2.17450957535,75.1392,131.21559994
 10/24  16:00:00,318.440339494,36.39150019,140.938387623,0.0,32.1804615127,60.9114621605,195.649989455,2.66386957631,91.7998,101.186319879
 10/24  17:00:00,353.260968364,35.8425295737,141.425811172,0.0,32.1804615127,77.5397301883,210.215817877,6.82660585677,49.9818,153.40741202
 10/24  18:00:00,412.486762631,35.8842533317,141.128602089,0.0,77.122965704,86.2600435998,331.612285096,11.9253211797,49.9818,269.705163917
 10/24  19:00:00,429.781029648,35.8182535518,140.240408556,0.0,102.647051061,80.1663183927,255.911073593,17.4511345369,33.3212,205.138739056
 10/24  20:00:00,454.178344028,35.7942712998,139.320200866,0.0,115.40909374,92.7192997104,255.301773147,24.399273012,33.3212,197.581300135
 10/24  21:00:00,431.634628148,35.8358161866,140.240887199,0.0,102.647051061,94.1340635361,352.922298467,33.9304748357,24.9909,294.000923631
 10/24  22:00:00,351.178121292,35.9070616953,126.110465027,0.0,77.122965704,65.871452062,297.499329203,56.1650313039,16.6606,224.673697899
 10/24  23:00:00,250.877555203,35.8528534105,94.1450359553,0.0,38.286128036,48.4199368926,222.308054727,90.8792215036,8.3303,123.098533223
 10/24  24:00:00,146.486667144,30.955271254,33.5861037099,0.0,25.5240853573,30.610668775,187.233220609,82.9120189137,3.33212,100.989081695
 10/25  01:00:00,149.871954649,30.955271254,44.3751268307,0.0,19.418418834,29.3649097162,137.268435011,60.0857324288,3.33212,73.8505825822
 10/25  02:00:00,144.900945216,30.955271254,47.3530287281,0.0,12.7620426787,28.1191506574,122.002549894,44.8048002976,3.33212,73.8656295969
 10/25  03:00:00,145.470810238,30.955271254,47.9460664208,0.0,12.7620426787,28.1191506574,112.164320566,34.9542362154,3.33212,73.8779643502
 10/25  04:00:00,153.503721048,30.955271254,49.4186685415,0.0,12.7620426787,28.1191506574,133.05625894,28.6945689673,3.33212,101.029569972
 10/25  05:00:00,202.112030352,32.9658985083,66.6038181415,0.0,25.5240853573,30.610668775,204.350582708,25.2383662743,8.3303,170.781916434
